uid,dataset,group_id,prompt,num_tokens
DefAn_QA_domain_4_public.csv_378,DefAn,4,What movie received the Oscar for best picture in 1996?give one name only.,16
DefAn_QA_domain_8_public.csv_71,DefAn,8,a certain pair of used shoes can be repaired for $ 10.50 and will last for 1 year . a pair of the same kind of shoes can be purchased new for $ 30.00 and will last for 2 years . the average cost per year of the new shoes is what percent greater than the cost of repairing the used shoes ?(Give me the numeric answer only),78
DefAn_QA_domain_8_public.csv_1449,DefAn,8,a car ferry can hold up to 70 tons of cargo . what is the greatest number of vehicles that the ferry can carry if half the vehicles are cars with an average ( arithmetic mean ) weight of 0.75 tons and half of the vehicles are trucks with an average ( arithmetic mean ) weight of 5 tons ?(Give me the numeric answer only),70
DefAn_QA_domain_6_public.csv_310,DefAn,6,What was the position of Monash University in the QS rankings for 2023?,16
DefAn_QA_domain_8_public.csv_11219,DefAn,8,"calculate how many seconds it will take for 4 bells to toll together again , given that they begin to toll together respectively at the intervals of 5 , 6 , 10 and 12 seconds . ?(Give me the numeric answer only)",44
DefAn_QA_domain_4_public.csv_689,DefAn,4,When was Gregory Peck born (mm/dd/yyyy)?,12
DefAn_QA_domain_8_public.csv_186,DefAn,8,"two passenger trains start at the same hour in the day from two different stations and move towards each other at the rate of 14 kmph and 21 kmph respectively . when they meet , it is found that one train has traveled 60 km more than the other one . the distance between the two stations is ?(Give me the numeric answer only)",69
DefAn_QA_domain_8_public.csv_6991,DefAn,8,"how many paying stones , each measuring 2 1 / 2 m * 2 m are required to pave a rectangular court yard 40 m long and 16 1 / 2 m board ?(Give me the numeric answer only)",43
DefAn_QA_domain_8_public.csv_4506,DefAn,8,the difference between the local value and the face value of 7 in the numeral 32675149 is(Give me the numeric answer only),27
DefAn_QA_domain_8_public.csv_12625,DefAn,8,a 8 % stock yielding 10 % is quoted at :(Give me the numeric answer only),19
DefAn_QA_domain_8_public.csv_811,DefAn,8,"a driver would have reduced the time it took to drive from home to the store by 1 / 3 if the average speed had been increased by 21 miles per hour . what was the actual average speed , in miles per hour , when the driver drove from home to the store ?(Give me the numeric answer only)",63
DefAn_QA_domain_8_public.csv_13896,DefAn,8,"if 8 spiders make 8 webs in 8 days , then 1 spider will make 1 web in how many days ?(Give me the numeric answer only)",31
DefAn_QA_domain_8_public.csv_12696,DefAn,8,for what values of k will the pair of equations 3 x + 4 y = 12 and ( kx + 12 y ) / 2 = 15 does not have a unique solution ?(Give me the numeric answer only),44
DefAn_QA_domain_8_public.csv_3751,DefAn,8,"a man covered a certain distance at some speed . if he had moved 3 kmph faster , he would have taken 40 minutes less . if he had moved 2 kmph slower , he would have taken 40 minutes more . what is the distance in km ?(Give me the numeric answer only)",59
DefAn_QA_domain_8_public.csv_13733,DefAn,8,"company c sells a line of 20 products with an average retail price of $ 1200 . if none of these products sells for less than $ 400 , and exactly 10 of the products sell for less than $ 1000 , what is the greatest possible selling price of the most expensive product ?(Give me the numeric answer only)",63
DefAn_QA_domain_6_public.csv_423,DefAn,6,What was the position of Technische Universität Dresden in the QS rankings for 2023?,19
DefAn_QA_domain_8_public.csv_10636,DefAn,8,"the arithmetic mean and standard deviation of a certain normal distribution are 15.5 and 1.5 , respectively . what value is exactly 2 standard deviations less than the mean ?(Give me the numeric answer only)",42
DefAn_QA_domain_8_public.csv_10101,DefAn,8,how many multiples of 5 are there between 5 to 75 ?(Give me the numeric answer only),20
DefAn_QA_domain_2_public.csv_489,DefAn,2,What was the population count of Northern Territory's 5-14  age group in 2006?,17
DefAn_QA_domain_8_public.csv_9401,DefAn,8,in the land of oz only one or two - letter words are used . the local language has 69 different letters . the parliament decided to forbid the use of the seventh letter . how many words have the people of oz lost because of the prohibition ?(Give me the numeric answer only),58
DefAn_QA_domain_8_public.csv_17,DefAn,8,"a fort had provision of food for 150 men for 45 days . after 10 days , 25 men left the fort . the number of days for which the remaining food will last , is :(Give me the numeric answer only)",45
DefAn_QA_domain_8_public.csv_3199,DefAn,8,"a train leaves mumabai at 9 am at a speed of 30 kmph . after one hour , another train leaves mumbai in the same direction as that of the first train at a speed of 60 kmph . when and at what distance from mumbai do the two trains meet ?(Give me the numeric answer only)",66
DefAn_QA_domain_8_public.csv_7000,DefAn,8,"if j is the least positive integer that is divisible by every integer from 10 to 15 inclusive , then j / 26 is =(Give me the numeric answer only)",33
DefAn_QA_domain_8_public.csv_8705,DefAn,8,"at deluxe paint store , fuchsia paint is made by mixing 6 parts of red paint with 3 parts of blue paint . mauve paint is made by mixing 4 parts of red paint with 5 parts blue paint . how many liters of blue paint must be added to 24 liters of fuchsia to change it to mauve paint ?(Give me the numeric answer only)",78
DefAn_QA_domain_8_public.csv_6643,DefAn,8,if the cost price is 95 % of selling price then what is the profit percentage .(Give me the numeric answer only),24
DefAn_QA_domain_8_public.csv_1391,DefAn,8,"a train traveled the first d miles of its journey it an average speed of 60 miles per hour , the next d miles of its journey at an average speed of y miles per hour , and the final d miles of its journey at an average speed of 160 miles per hour . if the train ’ s average speed over the total distance was 98 miles per hour , what is the value of y ?(Give me the numeric answer only)",87
DefAn_QA_domain_3_public.csv_170,DefAn,3,"Who attained the Nobel Prize for Economics in 1909? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_8_public.csv_12550,DefAn,8,a company plans to gradually replace its fleet of 20 cars with newer models . at the end of every year starting with 2000 it retires 5 of its old cars and buys 6 new models . how many years did it take before the number of older cars left in the company ' s fleet was less than 50 percent of the fleet ?(Give me the numeric answer only),74
DefAn_QA_domain_8_public.csv_4225,DefAn,8,"let q represent a set of 7 distinct prime numbers . if the sum of the numbers in q is even and x is a member of q , then what is the least possible value that x can be ?(Give me the numeric answer only)",49
DefAn_QA_domain_8_public.csv_9298,DefAn,8,an woman swims downstream 45 km and upstream 25 km taking 5 hours each time ; what is the speed of the current ?(Give me the numeric answer only),33
DefAn_QA_domain_8_public.csv_10194,DefAn,8,"divide rs . 1300 among a , b and c so that a receives 1 / 3 as much as b and c together and b receives 2 / 3 as a and c together . a ' s share is ?(Give me the numeric answer only)",51
DefAn_QA_domain_8_public.csv_12268,DefAn,8,a river boat leaves silver town and travels upstream to gold town at an average speed of 4 kilometers per hour . it returns by the same route at an average speed of 7 kilometers per hour . what is the average speed for the round - trip in kilometers per hour ?(Give me the numeric answer only),61
DefAn_QA_domain_8_public.csv_14511,DefAn,8,"john was 43 years old when he married betty . they just celebrated their fifth wedding anniversary , and betty ' s age is now 7 / 8 of john ' s . how old is betty ?(Give me the numeric answer only)",49
DefAn_QA_domain_6_public.csv_859,DefAn,6,What was the position of IE University in the QS rankings for 2024?,15
DefAn_QA_domain_6_public.csv_167,DefAn,6,What was the position of Griffith University in the QS rankings for 2022?,15
DefAn_QA_domain_8_public.csv_7917,DefAn,8,find the average of all the numbers between 6 and 34 which are divisible by 6 .(Give me the numeric answer only),24
DefAn_QA_domain_8_public.csv_6287,DefAn,8,"a person walks at a speed of 4 km / hr and runs at a speed of 8 km / hr . how many hours will the person require to cover a distance of 16 km , if the person completes half of the distance by walking and the other half by running ?(Give me the numeric answer only)",62
DefAn_QA_domain_8_public.csv_5005,DefAn,8,"in a company with 48 employees , some part - time and some full - time , exactly ( 1 / 3 ) of the part - time employees and ( 1 / 4 ) of the full - time employees take the subway to work . what is the greatest possible number of employees who take the subway to work ?(Give me the numeric answer only)",72
DefAn_QA_domain_8_public.csv_9107,DefAn,8,if the a radio is sold for rs 490 and sold for rs 465.50 . find loss value .(Give me the numeric answer only),28
DefAn_QA_domain_8_public.csv_4571,DefAn,8,"on rainy mornings , mo drinks exactly n cups of hot chocolate ( assume that n is an integer ) . on mornings that are not rainy , mo drinks exactly 3 cups of tea . last week mo drank a total of 26 cups of tea and hot chocolate together . if during that week mo drank 10 more tea cups than hot chocolate cups , then how many rainy days were there last week ?(Give me the numeric answer only)",93
DefAn_QA_domain_8_public.csv_7785,DefAn,8,the sale price sarees listed for rs . 200 after successive discount is 20 % and 10 % is ?(Give me the numeric answer only),29
DefAn_QA_domain_8_public.csv_12052,DefAn,8,"initially , the men and women in a room were in the ratio of 4 : 5 . then , 2 men entered the room and 3 women left the room . then , the number of women doubled . now there are 14 men in the room . how many r women are currently in the room ?(Give me the numeric answer only)",68
DefAn_QA_domain_8_public.csv_11392,DefAn,8,"a metallic sheet is of rectangular shape with dimensions 48 m x 36 m . from each of its corners , a square is cut off so as to make an open box . if the length of the square is 8 m , the volume of the box ( in m ^ 3 ) is :(Give me the numeric answer only)",65
DefAn_QA_domain_3_public.csv_877,DefAn,3,"Who was the Nobel Prize recipient for Economics in the year 1949? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_8_public.csv_12632,DefAn,8,"there are 6 people in the elevator . their average weight is 160 lbs . another person enters the elevator , and increases the average weight to 151 lbs . what is the weight of the 7 th person .(Give me the numeric answer only)",49
DefAn_QA_domain_8_public.csv_14655,DefAn,8,"a freight elevator can carry a maximum load of 1100 pounds . sean , who weighs 200 pounds , is in the elevator with two packages weighing 150 pounds and 280 pounds . if he needs to fit 3 more packages in the elevator that weigh as much as possible without exceeding the elevator limit , what is the difference between their average and the average of the two packages already in the elevator ?(Give me the numeric answer only)",85
DefAn_QA_domain_8_public.csv_4028,DefAn,8,how many seconds will a 400 metre long train take to cross a man running with a speed of 6 km / hr in the direction of the moving train if the speed of the train is 30 km / hr ?(Give me the numeric answer only),50
DefAn_QA_domain_8_public.csv_12335,DefAn,8,if the wheel is 56 cm then the number of revolutions to cover a distance of 1056 cm is ?(Give me the numeric answer only),30
DefAn_QA_domain_6_public.csv_419,DefAn,6,What was the position of Wuhan University in the QS rankings for 2023?,15
DefAn_QA_domain_8_public.csv_3030,DefAn,8,"anne bought doughnuts for a class breakfast party . she bought 15 chocolate doughnuts , 12 coconut doughnuts , and 14 jam - filled doughnuts . how many doughnuts did anne buy in all ?(Give me the numeric answer only)",59
DefAn_QA_domain_8_public.csv_3021,DefAn,8,"when positive integer n is divided by 5 , the remainder is 1 . when n is divided by 7 , the remainder is 3 . what is the smallest positive integer k such that k + n is a multiple of 36 ?(Give me the numeric answer only)",52
DefAn_QA_domain_8_public.csv_13525,DefAn,8,what is the smallest integer k for which 64 ^ k > 4 ^ 19 ?(Give me the numeric answer only),24
DefAn_QA_domain_8_public.csv_3823,DefAn,8,a certain drink of type a is prepared by mixing 4 parts milk with 3 parts fruit juice . another drink of type b is prepared by mixing 4 parts of fruit juice and 3 parts of milk . how many liters of fruit juice must be added to 42 liters of drink a to convert it to drink b ?(Give me the numeric answer only),71
DefAn_QA_domain_3_public.csv_1191,DefAn,3,"Who was awarded the Nobel Prize in Medicine for the year 1964? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_8_public.csv_13448,DefAn,8,a library has an average of 570 visitors on sundays and 240 on other days . the average number of visitors per day in a month of 30 days beginning with a sunday is :(Give me the numeric answer only),45
DefAn_QA_domain_8_public.csv_12194,DefAn,8,"if a certain computer is capable of printing 4900 monthly credit card bills per hour , while a new model is capable of printing at a rate of 6600 per hour , the old model will take approximately how much longer than the new model to print 10000 bills ?(Give me the numeric answer only)",60
DefAn_QA_domain_8_public.csv_10333,DefAn,8,the average of first five prime numbers greater than 37 is ?(Give me the numeric answer only),20
DefAn_QA_domain_6_public.csv_171,DefAn,6,What was the position of University of Strathclyde in the QS rankings for 2022?,20
DefAn_QA_domain_8_public.csv_5979,DefAn,8,a and b are partners in a business . a contributes 1 / 4 of the capital for 15 months and b received 2 / 3 of the profit . for how long b ' s money was used ?(Give me the numeric answer only),48
DefAn_QA_domain_8_public.csv_8486,DefAn,8,"a guy was asked to specify his age in years . he said , “ take my age 8 years hence , multiply it by 8 and subtract 8 times of my age 8 years ago and get the half of the result and you will know my age . ” what was the age of that guy ?(Give me the numeric answer only)",67
DefAn_QA_domain_8_public.csv_12539,DefAn,8,"james took a 3 - hour bike ride . in the second hour he travlled 18 miles , which was 20 percent farther than he traveled the first hour . if he traveled 25 percent farther in the third hour than he did in the second hour , how many miles did jose travel during the entire ride ?(Give me the numeric answer only)",71
DefAn_QA_domain_8_public.csv_6283,DefAn,8,"a , b and c started a business with capitals of rs . 8000 , rs . 10000 and rs . 12000 respectively . at the end of the year , the profit share of b is rs . 1800 . the difference between the profit shares of a and c is ?(Give me the numeric answer only)",62
DefAn_QA_domain_8_public.csv_1157,DefAn,8,solve for x and check : - 200 x = 1600(Give me the numeric answer only),20
DefAn_QA_domain_8_public.csv_7960,DefAn,8,"which is greatest in 16 ( 2 / 3 ) % , 2 / 5 and 0.17 ?(Give me the numeric answer only)",28
DefAn_QA_domain_8_public.csv_9511,DefAn,8,"4 , 12 , 48 , 240 , ( . . . )(Give me the numeric answer only)",17
DefAn_QA_domain_8_public.csv_5127,DefAn,8,"if 4 ^ ( 2 x + 2 ) = 16 ^ ( 3 x − 1 ) , what is the value of x ?(Give me the numeric answer only)",33
DefAn_QA_domain_3_public.csv_122,DefAn,3,"Who was awarded the Nobel Prize in Medicine for the year 1907? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_8_public.csv_790,DefAn,8,"sandy is younger than molly by 8 years . if their ages are in the respective ratio of 7 : 9 , how old is molly ?(Give me the numeric answer only)",38
DefAn_QA_domain_3_public.csv_279,DefAn,3,"Who secured the Nobel Prize for Peace in 1924? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_8_public.csv_6408,DefAn,8,a train of length 250 m crosses a bridge of length 180 m in 20 seconds . what is the speed of train ?(Give me the numeric answer only),32
DefAn_QA_domain_8_public.csv_2644,DefAn,8,"if n is a positive integer and n ^ 2 is divisible by 450 , then what is the largest positive integer that must divide n ?(Give me the numeric answer only)",35
DefAn_QA_domain_8_public.csv_14148,DefAn,8,if the wheel is 14 cm then the number of revolutions to cover a distance of 1056 cm is ?(Give me the numeric answer only),30
DefAn_QA_domain_3_public.csv_1261,DefAn,3,"Who was granted the Nobel Prize for Economics in 1966? [first name + last name only] if multiple person, give one name only.",28
DefAn_QA_domain_3_public.csv_298,DefAn,3,"Who won the Nobel Prize for Economics in 1924? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_8_public.csv_8085,DefAn,8,"a sells a bicycle to b at a profit of 20 % . b sells it to c at a profit of 25 % . if c pays rs . 225 for it , the cost price of the bicycle for a is(Give me the numeric answer only)",51
DefAn_QA_domain_8_public.csv_10754,DefAn,8,what is the sum of the multiples of 4 between 53 and 145 inclusive ?(Give me the numeric answer only),23
DefAn_QA_domain_3_public.csv_108,DefAn,3,"Who claimed the Nobel Prize for Economics in the year 1906? [first name + last name only] if multiple person, give one name only.",29
DefAn_QA_domain_8_public.csv_10733,DefAn,8,"list k consists of 10 consecutive integers . if - 3 is the least integer in list k , what is the range of the positive integers in list k ?(Give me the numeric answer only)",39
DefAn_QA_domain_8_public.csv_6240,DefAn,8,the simple interest on rs . 8 for 12 months at the rate of 5 paise per rupeeper month is(Give me the numeric answer only),31
DefAn_QA_domain_3_public.csv_728,DefAn,3,"Who won the Nobel Prize for Literature in 1943? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_8_public.csv_3447,DefAn,8,"a , b and c started a partnership business by investing rs . 24000 , rs . 32000 , rs . 36000 respectively . at the end of the year , the profit were distributed among them . if c ' s share of profit is 36000 , what is the total profit ?(Give me the numeric answer only)",67
DefAn_QA_domain_2_public.csv_432,DefAn,2,What was the population count of South Australia's 5-14  age group in 2001?,17
DefAn_QA_domain_8_public.csv_14683,DefAn,8,"in a can , there is a mixture of milk and water in the ratio 4 : 3 . if the can is filled with an additional 8 liters of milk , the can would be full and the ratio of milk and water would become 2 : 1 . find the capacity of the can ?(Give me the numeric answer only)",66
DefAn_QA_domain_8_public.csv_8659,DefAn,8,"on a map , 1.5 inches represent 24 miles . how many miles approximately is the distance if you measured 48 centimeters assuming that 1 - inch is 2.54 centimeters ?(Give me the numeric answer only)",45
DefAn_QA_domain_8_public.csv_11712,DefAn,8,"exactly 3 / 7 of the people in the room are under the age of 21 , and exactly 5 / 11 of the people in the room are over the age of 65 . if the total number of the people in the room is greater than 50 and less than 100 , how many people in the room are under the age of 21 ?(Give me the numeric answer only)",76
DefAn_QA_domain_8_public.csv_10051,DefAn,8,the sum of three consecutive numbers is 87 . the greatest among these three numbers is :(Give me the numeric answer only),25
DefAn_QA_domain_8_public.csv_14457,DefAn,8,"a bus starts from city x . the number of women in the bus is half of the number of men . in city y , 16 men leave the bus and 8 women enter . now , number of men and women is equal . in the beginning , how many passengers entered the bus ?(Give me the numeric answer only)",65
DefAn_QA_domain_8_public.csv_13885,DefAn,8,"lagaan is levied on the 60 percent of the cultivated land . the revenue department collected total rs . 3 , 84,000 through the lagaan from the village of mettur . mettur , a very rich farmer , paid only rs . 480 as lagaan . the percentage of total land of mettur over the total taxable land of the village is :(Give me the numeric answer only)",82
DefAn_QA_domain_5_public.csv_5,DefAn,5,At what date did Antigua and Barbuda attain membership in the United Nations?,14
DefAn_QA_domain_8_public.csv_10245,DefAn,8,how many positive integers less than 255 are multiple of 4 but not multiples of 6 ?(Give me the numeric answer only),25
DefAn_QA_domain_3_public.csv_1202,DefAn,3,"Who secured the Nobel Prize for Economics in 1964? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_3_public.csv_888,DefAn,3,"Who emerged as the winner of the Nobel Prize in Economics in 1950? [first name + last name only] if multiple person, give one name only.",31
DefAn_QA_domain_4_public.csv_135,DefAn,4,Who received the Academy Awards/Oscars for Best actress in 1951? give first name + last name only.,23
DefAn_QA_domain_6_public.csv_5,DefAn,6,What was the position of Imperial College London in the QS rankings for 2022?,16
DefAn_QA_domain_8_public.csv_1405,DefAn,8,"there are 59 people that own pets . 15 people own only dogs , 10 people own only cats , 5 people own only cats and dogs , 3 people own cats , dogs and snakes . how many total snakes are there ?(Give me the numeric answer only)",54
DefAn_QA_domain_8_public.csv_8015,DefAn,8,"p , q and r can do a work in 6 , 9 and 12 days respectively . they completed the work and got rs . 195 . what is the share of p ?(Give me the numeric answer only)",43
DefAn_QA_domain_8_public.csv_4916,DefAn,8,a work which could be finished in 9 days was finished 3 days earlier after 10 more men joined . the number of men employed was ?(Give me the numeric answer only),35
DefAn_QA_domain_8_public.csv_8732,DefAn,8,"given f ( x ) = 2 x – 3 , for what value of x does 2 * [ f ( x ) ] – 21 = f ( x – 4 ) ?(Give me the numeric answer only)",42
DefAn_QA_domain_8_public.csv_7144,DefAn,8,"pipe a and pipe b fill water into a tank of capacity 5000 litres , at a rate of 200 l / min and 50 l / min . pipe c drains at a rate of 25 l / min . pipe a is open for 1 min and closed , then pipe b is open for 2 min and closed . further the pipe c is opened and drained for another 2 min . this process is repeated until the tank is filled . how long will it take to fill the tank ?(Give me the numeric answer only)",105
DefAn_QA_domain_8_public.csv_4361,DefAn,8,if k is the greatest positive integer such that 3 ^ k is a divisor of 18 ! then k =(Give me the numeric answer only),29
DefAn_QA_domain_8_public.csv_13960,DefAn,8,how many liters of water must be evaporated from 50 liters of a 3 percent sugar solution to get a 5 percent sugar solution ?(Give me the numeric answer only),36
DefAn_QA_domain_8_public.csv_1000,DefAn,8,the ratio of 2 numbers is 1 : 2 and their h . c . f . is 10 . their l . c . m . is ?(Give me the numeric answer only),37
DefAn_QA_domain_6_public.csv_771,DefAn,6,What was the position of Gadjah Mada University in the QS rankings for 2024?,18
DefAn_QA_domain_8_public.csv_4406,DefAn,8,a man has rs . 10350 in the form of rs . 50 notes and rs . 500 notes . the total number of notes are 90 . find the number of notes of rs . 50 denomination .(Give me the numeric answer only),48
DefAn_QA_domain_2_public.csv_185,DefAn,2,What was the population count of Australia's 50-54  age group in 2016?,16
DefAn_QA_domain_8_public.csv_5642,DefAn,8,"in the number 11,0 ab , a and b represent the tens and units digits , respectively . if 11,0 ab is divisible by 45 , what is the greatest possible value of b × a ?(Give me the numeric answer only)",49
DefAn_QA_domain_8_public.csv_14431,DefAn,8,the radius of a wheel is 22.4 cm . what is the distance covered by the wheel in making 500 resolutions(Give me the numeric answer only),31
DefAn_QA_domain_8_public.csv_9210,DefAn,8,"in the biology lab of ` ` jefferson ' ' high school there are 0.036 * 10 ^ 5 germs , equally divided among 45000 * 10 ^ ( - 3 ) petri dishes . how many germs live happily in a single dish ?(Give me the numeric answer only)",62
DefAn_QA_domain_8_public.csv_7519,DefAn,8,"a number is doubled and 13 is added . if resultant is trebled , it becomes 93 . what is that number(Give me the numeric answer only)",31
DefAn_QA_domain_6_public.csv_729,DefAn,6,What was the position of University of Twente in the QS rankings for 2024?,17
DefAn_QA_domain_8_public.csv_2237,DefAn,8,"a sun is divided among x , y and z in such a way that for each rupee x gets , y gets 45 paisa and z gets 50 paisa . if the share of y is rs . 45 , what is the total amount ?(Give me the numeric answer only)",58
DefAn_QA_domain_8_public.csv_7689,DefAn,8,find the quotient : 0.63 / 9(Give me the numeric answer only),17
DefAn_QA_domain_2_public.csv_469,DefAn,2,What was the population count of Western Australia's 65 and over age group in 2001?,17
DefAn_QA_domain_8_public.csv_8472,DefAn,8,"on the independence day , bananas were be equally distributed among the children in a school so that each child would get two bananas . on the particular day 130 children were absent and as a result each child got two extra bananas . find the actual number of children in the school ?(Give me the numeric answer only)",62
DefAn_QA_domain_8_public.csv_14285,DefAn,8,"david obtained 76 , 65 , 82 , 67 and 85 marks ( out of 100 ) in english , mathematics , physics , chemistry and biology . what are his average marks ?(Give me the numeric answer only)",43
DefAn_QA_domain_8_public.csv_9513,DefAn,8,evaluate : 40 - 10 ÷ 2 × 2 =(Give me the numeric answer only),18
DefAn_QA_domain_8_public.csv_6267,DefAn,8,"company z has 48 employees . if the number of employees having birthdays on wednesday is more than the number of employees having birthdays on any other day of the week , each of which have same number of birth - days , what is the minimum number of employees having birthdays on wednesday .(Give me the numeric answer only)",67
DefAn_QA_domain_3_public.csv_652,DefAn,3,"Who secured the Nobel Prize for Economics in 1937? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_8_public.csv_7661,DefAn,8,"in a class of 38 children , 19 play tennis , 21 play squash and 10 play neither sport . ( 1 ) how many children play both sports ?(Give me the numeric answer only)",38
DefAn_QA_domain_8_public.csv_1699,DefAn,8,the speed of a train is 90 kmph . what is the distance covered by it in 5 minutes ?(Give me the numeric answer only),29
DefAn_QA_domain_8_public.csv_7988,DefAn,8,one fourth of one third of two fifth of a number is 16 . what will be 40 % of that number(Give me the numeric answer only),30
DefAn_QA_domain_2_public.csv_74,DefAn,2,What was the population count of Tasmania's 75-79  age group in 2011?,17
DefAn_QA_domain_8_public.csv_6992,DefAn,8,"when a number is divided by 13 , the remainder is 11 . when the same number is divided by 17 , the remainder is 9 . what is the number ?(Give me the numeric answer only)",40
DefAn_QA_domain_8_public.csv_12313,DefAn,8,"if the average ( arithmetic mean ) of a and b is 45 and the average of b and c is 60 , what is the value of c â ˆ ’ a ?(Give me the numeric answer only)",43
DefAn_QA_domain_8_public.csv_7742,DefAn,8,the value of log 2 16 is(Give me the numeric answer only),15
DefAn_QA_domain_8_public.csv_230,DefAn,8,"in a maths test , students were asked to find 5 / 16 of a certain number . one of the students by mistake found 5 / 6 th of that number and his answer was 100 more than the correct answer . find the number .(Give me the numeric answer only)",54
DefAn_QA_domain_8_public.csv_9007,DefAn,8,a ferry can transport 50 tons of vehicles . automobiles range in weight from 1600 to 3200 pounds . what is the greatest number of automobiles that can be loaded onto the ferry ?(Give me the numeric answer only),43
DefAn_QA_domain_8_public.csv_6830,DefAn,8,the maximum number of student amoung them 1204 pens and 840 pencils can be distributed in such a way that each student gets the same number of pens and same number of pencils is :(Give me the numeric answer only),47
DefAn_QA_domain_8_public.csv_4162,DefAn,8,"a man has rs . 400 in the denominations of one - rupee notes , 5 - rupee notes and 10 rupee notes . the number of notes of each denomination is equal . what is the total number of notes that he has ?(Give me the numeric answer only)",58
DefAn_QA_domain_8_public.csv_9863,DefAn,8,a candidate got 33 % of the votes polled and he lost to his rival by 833 votes . how many votes were cast ?(Give me the numeric answer only),35
DefAn_QA_domain_8_public.csv_145,DefAn,8,"if 213 × 16 = 3408 , then 1.6 × 213.0 is equal to :(Give me the numeric answer only)",28
DefAn_QA_domain_8_public.csv_2039,DefAn,8,"if x is equal to the sum of the even integers from 40 to 60 inclusive , and y is the number of even integers from 40 to 60 inclusive , what is the value of x + y ?(Give me the numeric answer only)",48
DefAn_QA_domain_8_public.csv_7997,DefAn,8,61 small identical cubes are used to form a large cube . how many more cubes are needed to add one top layer of small cube all over the surface of the large cube ?(Give me the numeric answer only),43
DefAn_QA_domain_8_public.csv_7980,DefAn,8,"a sum of money is put out at compound interest for 2 years at 20 % . it would fetch rs . 1205 more if the interest were payable half - yearly , then it were pay able yearly . find the sum .(Give me the numeric answer only)",55
DefAn_QA_domain_4_public.csv_713,DefAn,4,When was Paul Newman born (mm/dd/yyyy)?,11
DefAn_QA_domain_8_public.csv_5971,DefAn,8,a train traveling with constant speed crosses a 90 m long platform in 12 seconds and a 120 m long platform in 15 seconds . find the length of the train and its speed .(Give me the numeric answer only),42
DefAn_QA_domain_2_public.csv_129,DefAn,2,What was the population count of Northern Territory's 15-19  age group in 2016?,17
DefAn_QA_domain_8_public.csv_12244,DefAn,8,"if log 0.317 = 0.3332 and log 0.318 = 0.3364 , then find log 0.319(Give me the numeric answer only)",35
DefAn_QA_domain_8_public.csv_7606,DefAn,8,"the price of lunch for 10 people was $ 207 including a 15 % gratuity for service . what was the average price per person , excluding the gratuity ?(Give me the numeric answer only)",40
DefAn_QA_domain_8_public.csv_645,DefAn,8,"two consultants can type up a report in 12.5 hours and edit it in 7.5 hours . if mary needs 30 hours to type the report and jim needs 12 hours to edit it alone , how many hours q will it take if jim types the report and mary edits it immediately after he is done ?(Give me the numeric answer only)",74
DefAn_QA_domain_3_public.csv_446,DefAn,3,"Who won the Nobel Prize for Economics in 1930? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_3_public.csv_1642,DefAn,3,"Who was awarded the Nobel Prize in Economics for the year 2020? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_8_public.csv_9302,DefAn,8,"if 5 / ( 4 + 1 / x ) = 1 , then x =(Give me the numeric answer only)",24
DefAn_QA_domain_3_public.csv_70,DefAn,3,"Who attained the Nobel Prize for Economics in 1904? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_8_public.csv_7704,DefAn,8,"the population of a bacteria culture doubles every 6 minutes . approximately how many minutes will it take for the population to grow from 1,000 to 500,000 bacteria(Give me the numeric answer only)",40
DefAn_QA_domain_8_public.csv_11294,DefAn,8,a rectangular block 12 cm by 36 cm by 60 cm is cut into an exact number of equal cubes . find the least possible number of cubes ?(Give me the numeric answer only),37
DefAn_QA_domain_3_public.csv_1459,DefAn,3,"Who was awarded the Nobel Prize in Medicine for the year 1990? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_8_public.csv_2710,DefAn,8,what is 120 % of 13 / 24 of 840 ?(Give me the numeric answer only),19
DefAn_QA_domain_8_public.csv_13108,DefAn,8,the average runs scored by a batsman in 20 matches is 40 . in the next 10 matches the batsman scored an average of 20 runs . find his average in all the 30 matches ?(Give me the numeric answer only),46
DefAn_QA_domain_8_public.csv_3878,DefAn,8,"if daily wages of a man is double to that of a woman , how many men should work for 20 days to earn rs . 14400 ? given that wages for 40 women for 30 days are rs . 21600 .(Give me the numeric answer only)",51
DefAn_QA_domain_3_public.csv_1533,DefAn,3,"Who was awarded the Nobel Prize in Peace for the year 2002? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_3_public.csv_933,DefAn,3,"Who achieved the Nobel Prize in Economics for the year 1952? [first name + last name only] if multiple person, give one name only.",29
DefAn_QA_domain_6_public.csv_445,DefAn,6,What was the position of Queen's University Belfast in the QS rankings for 2023?,16
